Sterilisator,counter: 00062
Sterilisator,model: Steamjet ST1
Sterilisator,serial: ST1-5036
Sterilisator,firmware: 14.6
Sterilisator,start time: 17-01-17 14:19:38
Sterilisator,type: 134
phase, time [sec], presure [Bar], temperature [°C], temperaturecalc [°C]
9,473,0.16,113.5,113.5
9,474,0.14,113.0,113.0
9,475,0.13,112.5,112.5
9,476,0.11,112.0,112.0
9,477,0.09,111.6,111.6
9,478,0.05,111.2,111.2
9,479,0.02,110.8,110.8
9,480,-0.01,110.4,110.4
9,481,-0.04,110.1,110.1
9,482,-0.05,109.8,109.8
9,483,-0.07,109.4,109.4
9,484,-0.09,109.1,109.1
9,485,-0.12,108.8,108.8
9,486,-0.14,108.4,108.4
9,487,-0.16,108.1,108.1
9,488,-0.17,107.9,107.9
9,489,-0.19,107.6,107.6
9,490,-0.21,107.3,107.3
9,491,-0.21,107.1,107.1
9,492,-0.23,106.9,106.9
9,493,-0.24,106.8,106.8
9,494,-0.26,106.6,106.6
9,495,-0.26,106.4,106.4
9,496,-0.27,106.3,106.3
9,497,-0.27,106.2,106.2
9,498,-0.28,106.1,106.1
9,499,-0.28,106.1,106.1
9,500,-0.29,106.0,106.0
9,501,-0.30,106.1,106.1
9,502,-0.30,106.1,106.1
9,503,-0.30,106.2,106.2
9,504,-0.32,106.3,106.3
9,505,-0.33,106.5,106.5
9,506,-0.33,106.6,106.6
9,507,-0.33,106.8,106.8
9,508,-0.33,107.0,107.0
9,509,-0.35,107.2,107.2
9,510,-0.36,107.4,107.4
9,511,-0.37,107.7,107.7
9,512,-0.37,107.9,107.9
9,513,-0.38,108.2,108.2
9,514,-0.39,108.4,108.4
9,515,-0.40,108.6,108.6
9,516,-0.40,108.9,108.9
9,517,-0.41,109.1,109.1
9,518,-0.42,109.3,109.3
10,519,-0.43,109.6,109.6
10,520,-0.44,109.8,109.8
10,521,-0.45,110.0,110.0
10,522,-0.46,110.2,110.2
10,523,-0.47,110.5,110.5
10,524,-0.47,110.7,110.7
10,525,-0.48,110.9,110.9
10,526,-0.49,111.1,111.1
10,527,-0.50,111.3,111.3
10,528,-0.50,111.5,111.5
10,529,-0.51,111.7,111.7
10,530,-0.51,111.9,111.9
10,531,-0.52,112.1,112.1
10,532,-0.53,112.3,112.3
10,533,-0.54,112.5,112.5
10,534,-0.54,112.7,112.7
10,535,-0.55,112.8,112.8
10,536,-0.56,113.0,113.0
10,537,-0.56,113.2,113.2
10,538,-0.57,113.3,113.3
10,539,-0.58,113.5,113.5
10,540,-0.58,113.7,113.7
10,541,-0.59,113.8,113.8
10,542,-0.60,113.9,113.9
10,543,-0.60,114.1,114.1
10,544,-0.61,114.3,114.3
10,545,-0.62,114.4,114.4
10,546,-0.62,114.6,114.6
10,547,-0.63,114.7,114.7
10,548,-0.63,114.8,114.8
10,549,-0.64,115.0,115.0
10,550,-0.64,115.1,115.1
10,551,-0.62,115.2,115.2
10,552,-0.63,115.4,115.4
10,553,-0.64,115.5,115.5
10,554,-0.64,115.6,115.6
10,555,-0.65,115.7,115.7
10,556,-0.66,115.8,115.8
10,557,-0.66,115.8,115.8
10,558,-0.66,115.9,115.9
10,559,-0.66,116.0,116.0
10,560,-0.67,116.2,116.2
10,561,-0.67,116.4,116.4
10,562,-0.68,116.5,116.5
10,563,-0.68,116.7,116.7
10,564,-0.68,116.8,116.8
10,565,-0.68,116.9,116.9
10,566,-0.69,117.0,117.0
10,567,-0.69,117.1,117.1
10,568,-0.70,117.2,117.2
10,569,-0.70,117.2,117.2
10,570,-0.70,117.3,117.3
10,571,-0.70,117.4,117.4
10,572,-0.71,117.5,117.5
10,573,-0.71,117.6,117.6
10,574,-0.71,117.6,117.6
10,575,-0.71,117.7,117.7
10,576,-0.71,117.7,117.7
10,577,-0.72,117.8,117.8
10,578,-0.72,117.9,117.9
10,579,-0.72,118.0,118.0
10,580,-0.72,118.0,118.0
10,581,-0.72,118.1,118.1
10,582,-0.72,118.1,118.1
10,583,-0.73,118.2,118.2
10,584,-0.73,118.3,118.3
10,585,-0.73,118.3,118.3
10,586,-0.73,118.4,118.4
10,587,-0.74,118.4,118.4
10,588,-0.74,118.5,118.5
10,589,-0.74,118.5,118.5
10,590,-0.74,118.5,118.5
10,591,-0.75,118.6,118.6
10,592,-0.75,118.6,118.6
10,593,-0.74,118.7,118.7
10,594,-0.74,118.7,118.7
10,595,-0.75,118.7,118.7
10,596,-0.75,118.8,118.8
10,597,-0.75,118.8,118.8
10,598,-0.75,118.8,118.8
10,599,-0.75,118.8,118.8
10,600,-0.76,118.9,118.9
10,601,-0.76,118.9,118.9
10,602,-0.76,118.9,118.9
10,603,-0.76,118.9,118.9
10,604,-0.76,119.0,119.0
10,605,-0.76,119.0,119.0
10,606,-0.77,119.0,119.0
10,607,-0.77,119.0,119.0
10,608,-0.77,119.0,119.0
10,609,-0.77,119.1,119.1
10,610,-0.77,119.1,119.1
10,611,-0.77,119.1,119.1
10,612,-0.78,119.1,119.1
10,613,-0.78,119.1,119.1
10,614,-0.78,119.1,119.1
10,615,-0.78,119.1,119.1
10,616,-0.78,119.1,119.1
10,617,-0.78,119.1,119.1
10,618,-0.78,119.1,119.1
10,619,-0.78,119.1,119.1
10,620,-0.78,119.1,119.1
10,621,-0.79,119.1,119.1
10,622,-0.79,119.1,119.1
10,623,-0.79,119.1,119.1
10,624,-0.79,119.1,119.1
10,625,-0.79,119.1,119.1
10,626,-0.79,119.1,119.1
10,627,-0.80,119.1,119.1
10,628,-0.80,119.1,119.1
10,629,-0.80,119.1,119.1
10,630,-0.80,119.1,119.1
10,631,-0.80,119.1,119.1
10,632,-0.80,119.1,119.1
10,633,-0.80,119.1,119.1
10,634,-0.80,119.1,119.1
10,635,-0.80,119.1,119.1
10,636,-0.80,119.1,119.1
10,637,-0.80,119.0,119.0
10,638,-0.81,119.0,119.0
10,639,-0.81,119.0,119.0
10,640,-0.81,119.0,119.0
10,641,-0.81,119.0,119.0
10,642,-0.80,119.0,119.0
10,643,-0.81,119.0,119.0
10,644,-0.81,119.0,119.0
10,645,-0.81,119.0,119.0
10,646,-0.81,118.9,118.9
10,647,-0.81,118.9,118.9
10,648,-0.81,118.9,118.9
10,649,-0.80,118.9,118.9
10,650,-0.80,118.9,118.9
10,651,-0.80,118.9,118.9
10,652,-0.79,118.9,118.9
10,653,-0.80,118.8,118.8
10,654,-0.80,118.8,118.8
10,655,-0.79,118.8,118.8
10,656,-0.79,118.8,118.8
